final_state	final_gen	BL_start	start_pop_tot	start_pond_pop	colonies_at_BL_start	colonies_at_end	BL_peak	total_ponds
1647	3	7	5	361	1	6	8	1	95
1648	3	50	6	471	1	7	42	167	76
1649	3	10	5	386	1	6	11	1	86
1650	3	44	12	280	2	7	31	133	87
1651	3	12	8	285	2	11	13	1	110
1652	3	13	10	286	1	9	10	1	85
1653	3	27	14	305	1	6	9	1	55
1654	3	20	10	289	1	4	9	1	87
1655	3	9	5	418	2	4	5	1	95
1656	3	11	9	298	1	5	6	1	75
1657	3	21	12	254	1	6	13	1	79
1658	3	16	6	403	1	7	18	1	96
1659	3	49	5	204	1	7	118	64	143
1660	3	15	11	385	1	4	4	1	52
1661	3	14	13	287	1	7	6	0	105
1662	3	13	6	223	1	10	14	1	72
1663	3	47	5	326	1	4	67	178	97
1664	3	28	5	367	1	9	42	23	131
1665	3	18	11	223	1	8	16	1	124
1666	3	28	7	247	1	10	36	1	88
1667	3	10	7	236	2	2	3	1	124
1668	3	10	6	200	3	6	12	1	81
1669	3	15	8	277	3	8	12	1	68
1670	3	7	6	204	1	5	7	0	124
1671	3	18	10	299	1	8	15	8	131
1672	3	26	16	673	1	7	8	1	61
1673	3	9	8	278	1	11	13	0	92
1674	3	10	5	280	1	8	16	1	137
1675	3	9	8	288	2	9	13	0	138
1676	3	13	10	328	1	8	12	1	149
1677	3	20	6	216	1	8	33	1	145
1678	3	10	8	242	2	3	4	1	120
1679	3	9	8	388	1	7	7	0	63
1680	3	24	11	376	1	8	24	1	90
1681	3	21	10	218	2	4	12	1	51
1682	3	10	9	266	1	5	5	0	80
1683	3	18	11	328	2	13	29	1	90
1684	3	7	5	295	1	6	7	1	93
1685	3	21	12	310	2	7	10	1	77
1686	3	8	7	306	1	6	7	0	104
1687	3	11	6	482	2	9	15	1	92
1688	3	11	10	263	1	7	9	0	81
1689	3	10	5	362	1	5	8	1	102
1690	3	13	6	208	1	5	8	1	81
1691	3	9	5	324	1	9	11	1	110
1692	3	6	5	398	1	4	5	0	86
1693	3	18	13	345	1	6	8	1	51
1694	3	16	15	608	1	10	11	0	109
1695	3	21	5	507	2	9	27	1	116
1696	3	9	6	301	1	5	8	1	99
1697	3	11	10	203	2	7	7	0	59
1698	3	9	8	212	1	5	5	0	75
1699	3	12	10	283	2	8	10	0	129
1700	3	7	6	325	1	4	6	0	72
1701	3	43	14	266	1	9	83	15	140
1702	3	15	6	436	1	8	18	12	135
1703	3	6	5	261	1	4	5	0	64
1704	3	38	6	270	2	5	47	74	93
1705	3	9	8	224	1	10	9	0	122
1706	3	7	6	456	1	4	3	0	83
1707	3	29	7	353	4	8	69	65	133
1708	3	10	7	270	2	5	6	1	92
1709	3	10	7	247	1	5	6	1	74
1710	3	13	10	207	1	10	14	1	120
1711	3	9	6	322	1	8	9	1	93
1712	3	9	6	206	1	11	13	1	150
1713	3	34	13	284	1	11	67	1	129
1714	3	21	5	265	1	7	26	1	95
1715	3	25	5	280	1	7	32	1	125
1716	3	21	12	591	2	13	31	1	125
1717	3	15	12	378	1	6	6	1	62
1718	3	9	7	485	1	9	9	1	147
1719	3	14	13	271	1	6	4	0	82
1720	3	15	14	259	1	4	4	0	67
1721	3	26	7	208	1	5	19	17	61
1722	3	19	7	270	1	6	12	1	69
1723	3	6	5	224	1	10	11	0	104
1724	3	8	6	253	1	7	9	1	148
1725	3	34	6	259	1	4	21	65	59
1726	3	9	8	461	1	5	4	0	58
1727	3	12	6	466	2	7	19	1	106
1728	3	11	9	221	1	6	6	1	64
1729	3	13	10	213	1	10	13	1	142
1730	3	6	5	280	1	7	7	0	77
1731	3	12	10	253	1	5	5	1	71
1732	3	11	6	321	1	4	6	1	62
1733	3	12	5	320	1	4	10	1	71
1734	3	11	6	255	1	3	5	1	89
1735	3	11	5	337	3	8	14	1	142
1736	3	23	12	268	1	9	16	1	60
1737	3	15	9	584	2	7	6	1	72
1738	3	26	8	596	4	5	29	15	147
1739	3	15	8	202	1	11	18	1	100
1740	3	7	6	412	3	10	14	0	115
1741	3	16	11	408	1	6	8	1	141
1742	3	25	10	219	1	5	23	1	55
1743	3	15	8	210	1	7	17	1	128
1744	3	23	15	307	1	10	16	1	110
1745	3	28	11	306	1	11	56	11	137
1746	3	16	13	614	2	7	8	1	88
1747	3	18	8	340	1	7	8	1	64
1748	3	13	8	209	1	4	10	1	103
1749	3	11	8	251	1	8	12	1	93
1750	3	13	5	310	1	7	7	1	85
1751	3	15	11	290	1	5	7	1	73
1752	3	20	9	385	1	8	22	4	126
1753	3	20	12	350	2	9	19	1	141
1754	3	8	7	515	1	8	8	0	75
1755	3	13	5	340	2	4	6	6	59
1756	3	8	5	228	1	5	6	1	99
1757	3	25	14	329	1	8	24	1	118
1758	3	15	10	214	1	6	11	1	69
1759	3	15	8	222	1	12	23	1	143
1760	3	10	8	232	1	8	8	1	54
1761	3	19	11	378	1	9	16	1	71
1762	3	19	5	244	1	6	9	1	72
1763	3	24	13	221	1	10	24	1	79
1764	3	18	7	225	1	5	17	1	89
1765	3	30	18	213	1	8	28	1	142
1766	3	13	8	359	1	8	24	1	122
1767	3	9	7	242	1	6	6	1	56
1768	3	7	6	207	2	7	8	0	101
1769	3	26	5	218	1	8	67	37	146
1770	3	12	7	722	1	4	7	1	75
1771	3	9	7	216	1	12	13	1	145
1772	3	6	5	254	1	8	9	0	150
1773	3	11	9	219	1	10	12	1	115
1774	3	14	13	405	3	9	7	0	63
1775	3	17	5	238	1	8	13	1	59
1776	3	15	12	323	1	4	7	1	66
1777	3	11	7	276	1	6	7	1	115
1778	3	9	5	204	1	7	11	1	101
1779	3	7	5	306	1	9	14	1	147
1780	3	13	5	349	1	6	11	1	110
1781	3	20	7	267	1	7	22	1	108
1782	3	9	6	236	1	9	13	1	129
1783	3	15	10	262	1	6	14	1	144
1784	3	16	11	203	1	6	5	1	56
1785	3	11	8	327	1	10	13	1	137
1786	3	9	6	371	3	6	9	1	86
1787	3	74	10	429	2	5	75	101	79
1788	3	27	8	310	1	9	26	3	125
1789	3	28	5	295	1	7	16	19	74
1790	3	9	6	243	3	7	11	1	129
1791	3	26	14	319	1	5	9	1	111
1792	3	21	7	458	2	6	25	21	102
1793	3	18	5	372	2	6	20	30	106
1794	3	15	8	232	1	10	15	1	141
1795	3	7	6	429	1	4	3	0	72
1796	3	7	6	209	1	8	9	0	131
1797	3	14	13	234	1	7	6	0	75
1798	3	46	21	626	1	7	20	36	57
1799	3	9	5	238	1	9	13	1	135
1800	3	7	6	293	1	7	6	0	138
1801	3	58	13	298	2	10	64	92	80
1802	3	11	7	485	1	4	6	1	63
1803	3	13	9	482	1	5	7	1	50
1804	3	10	7	263	1	4	7	1	75
1805	3	10	8	239	2	4	5	1	59
1806	3	13	12	207	1	9	10	0	137
1807	3	22	7	581	1	7	26	1	128
1808	3	22	14	579	1	4	5	1	148
1809	3	11	6	491	2	7	11	1	113
1810	3	24	5	501	1	8	21	1	56
1811	3	12	6	328	1	7	15	1	84
1812	3	12	11	221	1	7	7	0	102
1813	3	8	7	364	4	4	5	0	94
1814	3	25	5	209	1	11	24	1	145
1815	3	12	8	450	2	5	8	1	67
1816	3	10	8	257	1	6	7	1	86
1817	3	10	7	298	2	14	19	0	138
1818	3	10	7	231	2	10	14	1	123
1819	3	6	5	207	1	6	7	0	120
1820	3	16	9	257	1	7	13	1	52
1821	3	6	5	498	2	7	6	0	113
1822	3	30	6	405	1	10	19	1	67
1823	3	21	10	470	1	7	12	1	85
1824	3	24	14	208	2	12	21	1	112
1825	3	25	6	248	1	9	38	1	95
1826	3	18	6	298	1	10	37	1	138
1827	3	30	5	234	2	5	23	1	80
1828	3	20	6	212	3	7	31	1	119
1829	3	9	6	336	2	8	8	1	126
1830	3	19	18	388	1	7	7	0	73
1831	3	22	14	295	2	6	9	1	50
1832	3	7	6	412	2	4	4	0	101
1833	3	13	9	229	1	7	14	1	96
1834	3	17	8	301	1	12	25	1	109
1835	3	9	6	468	1	8	11	1	125
1836	3	14	6	284	1	4	9	3	63
1837	3	10	5	224	1	7	10	1	82
1838	3	10	7	232	1	8	13	1	139
1839	3	13	6	201	1	4	9	1	145
1840	3	37	18	274	2	5	9	26	66
1841	3	21	19	519	1	9	11	1	103
1842	3	16	6	392	1	6	17	1	55
1843	3	18	11	205	1	5	9	1	82
1844	3	14	13	247	1	3	2	0	68
1845	3	25	12	227	2	7	14	1	112
1846	3	11	10	333	1	8	8	0	84
1847	3	9	8	362	1	8	7	0	133
1848	3	32	7	563	2	5	32	18	83
1849	3	8	5	210	1	7	8	1	106
1850	3	9	7	247	3	8	9	0	108
1851	3	12	5	240	1	5	8	1	65
1852	3	7	5	287	1	11	12	1	147
1853	3	12	7	203	1	12	19	1	132
1854	3	25	6	262	1	5	28	1	146
1855	3	15	11	290	1	9	17	1	99
1856	3	13	5	246	2	5	14	1	124
1857	3	15	7	212	1	7	14	1	106
1858	3	14	5	232	1	7	24	1	136
1859	3	19	14	263	1	9	14	1	131
1860	3	23	5	459	2	8	38	1	136
1861	3	18	6	299	1	7	20	1	89
1862	3	18	11	1035	1	5	6	1	128
1863	3	8	5	273	1	5	7	1	92
1864	3	23	9	517	2	9	17	23	92
1865	3	8	7	538	2	5	8	0	78
1866	3	12	10	225	3	6	10	1	121
1867	3	9	8	254	1	8	8	0	112
1868	3	13	11	321	1	11	11	1	93
1869	3	20	16	224	1	9	14	1	150
1870	3	8	7	570	1	7	6	0	133
1871	3	19	5	528	1	7	22	1	136
1872	3	53	5	281	2	4	32	212	52
1873	3	12	10	243	1	7	9	1	75
1874	3	16	5	238	3	11	28	1	114
1875	3	12	11	237	2	10	9	0	108
1876	3	14	5	326	2	4	6	1	66
1877	3	8	6	296	1	6	7	1	109
1878	3	12	8	370	1	4	5	1	54
1879	3	11	8	221	2	7	11	1	128
1880	3	12	11	211	1	13	13	0	131
1881	3	12	8	307	2	11	22	1	124
1882	3	36	5	566	1	8	68	43	150
1883	3	14	12	217	1	5	5	1	122
1884	3	13	12	376	1	4	4	0	91
1885	3	8	7	622	1	4	5	0	51
1886	3	14	5	406	1	5	9	1	76
1887	3	7	5	215	1	5	6	1	129
1888	3	16	8	306	2	6	15	1	69
1889	3	9	5	224	1	2	4	1	63
1890	3	40	17	1030	1	10	20	9	59
1891	3	26	12	269	1	6	26	2	117
1892	3	39	21	215	1	9	37	8	126
1893	3	26	12	274	1	8	17	1	62
1894	3	34	8	310	1	13	80	26	148
1895	3	8	5	298	2	5	8	1	74
1896	3	6	5	371	1	5	5	0	51
1897	3	18	12	477	1	5	5	1	68
1898	3	23	12	398	2	7	10	8	65
1899	3	11	6	234	1	7	10	1	83
1900	3	17	13	260	1	7	9	1	80
1901	3	10	8	236	1	6	7	1	144
1902	3	35	16	232	2	6	15	5	52
1903	3	14	11	237	1	10	15	1	109
1904	3	26	9	205	1	6	29	4	109
1905	3	17	8	258	1	8	12	1	121
1906	3	11	8	238	1	7	7	1	70
1907	3	6	5	227	1	5	6	0	74
1908	3	12	9	218	1	7	9	1	133
1909	3	10	9	437	1	7	7	0	75
1910	3	20	6	261	1	8	23	1	114
1911	3	13	5	261	1	11	24	1	139
1912	3	8	6	405	1	6	8	1	69
1913	3	6	5	307	1	10	10	0	117
1914	3	9	8	259	1	11	11	0	124
1915	3	14	12	305	1	9	10	1	91
1916	3	12	6	464	1	8	13	1	125
1917	3	15	13	479	2	9	11	1	56
1918	3	9	5	271	1	12	20	1	135
1919	3	13	9	260	1	6	8	1	135
1920	3	27	11	217	1	10	35	89	147
1921	3	24	5	327	1	7	29	3	112
1922	3	17	5	282	1	3	15	9	129
1923	3	20	10	212	1	8	22	1	105
1924	3	9	8	457	2	5	5	0	88
1925	3	16	7	305	1	2	3	1	50
1926	3	12	7	280	1	8	10	1	84
1927	3	9	6	449	1	5	10	1	81
1928	3	16	7	518	1	8	12	1	52
1929	3	10	5	291	2	10	14	1	74
1930	3	51	14	290	1	10	72	52	125
1931	3	8	7	205	1	9	10	0	134
1932	3	17	12	208	2	9	15	1	125
1933	3	9	8	215	1	8	9	0	73
1934	3	10	9	442	1	5	6	0	72
1935	3	10	6	215	2	8	10	1	83
1936	3	9	5	297	1	4	6	1	81
1937	3	14	7	416	1	5	7	1	50
1938	3	24	11	256	1	14	22	1	78
1939	3	15	13	270	1	7	8	1	129
1940	3	15	5	449	2	7	18	1	128
1941	3	12	10	228	1	8	13	1	118
1942	3	14	10	326	3	9	15	1	135
1943	3	9	8	246	2	7	7	0	126
1944	3	13	9	352	3	5	5	1	53
1945	3	19	5	393	1	7	22	1	85
1946	3	13	6	222	1	5	11	1	58
1947	3	12	6	336	2	5	8	1	98
1948	3	17	9	286	1	8	13	1	57
1949	4	25	0	0	0	0	7	0	111
1950	3	19	17	228	3	6	6	1	114
1951	3	10	6	325	1	7	9	1	114
1952	3	12	9	237	1	5	6	1	56
1953	3	15	10	210	2	6	17	1	101
1954	3	12	8	276	1	7	15	1	130
1955	3	13	11	217	1	9	11	1	147
1956	3	12	8	243	2	9	14	1	142
1957	3	7	5	225	1	5	6	1	96
1958	3	9	7	411	1	7	9	1	126
1959	3	21	7	222	1	9	45	1	136
1960	3	6	5	201	1	5	4	0	87
1961	3	12	10	935	1	5	5	1	88
1962	3	10	9	213	1	6	6	0	105
1963	3	13	11	217	1	6	7	1	50
1964	3	7	6	387	3	3	3	0	66
1965	3	21	10	242	1	7	24	1	147
1966	3	19	12	258	1	7	16	1	106
1967	3	15	8	234	1	10	25	1	142
1968	3	13	7	220	1	7	12	1	111
1969	3	8	6	610	1	11	12	1	127
1970	3	13	9	257	1	6	5	1	99
1971	3	14	9	308	1	7	15	1	144
1972	3	12	9	209	1	9	13	1	125
1973	3	13	9	202	1	7	9	1	67
1974	3	12	6	372	1	6	12	1	69
1975	3	12	11	379	1	7	6	0	91
1976	3	17	6	317	1	4	16	1	117
1977	3	6	5	221	1	5	6	0	71
1978	3	9	7	261	1	8	7	1	118
1979	3	8	5	402	1	3	8	1	97
1980	3	9	8	325	1	7	8	0	87
1981	3	7	5	238	1	9	12	1	123
1982	3	18	5	322	2	4	11	1	51
1983	3	32	7	238	1	10	54	22	108
1984	3	21	20	314	2	5	7	0	93
1985	3	8	7	248	2	10	10	0	140
1986	3	16	12	547	1	6	8	1	126
1987	3	21	16	274	2	11	19	1	109
1988	3	16	10	202	1	8	13	1	54
1989	3	34	11	337	1	9	30	1	65
1990	3	8	6	275	2	7	8	1	112
1991	3	11	6	256	1	9	13	1	114
1992	3	7	6	315	3	9	14	0	107
1993	3	13	5	242	1	6	14	1	127
1994	3	11	5	309	1	9	13	1	140
1995	3	22	16	815	1	7	10	1	77
1996	3	23	14	227	1	5	15	1	86
1997	3	26	19	440	1	7	20	1	103
1998	3	30	10	322	2	3	13	1	92
1999	3	12	8	344	1	3	4	1	60
2000	3	17	6	240	1	6	10	1	97
2001	3	40	9	237	2	9	49	25	117
2002	3	12	10	238	2	15	16	0	141
2003	3	6	5	315	1	9	9	0	99
2004	3	7	6	403	3	8	8	0	64
2005	3	9	5	230	1	5	7	1	71
2006	3	8	6	580	1	12	17	1	125
2007	3	12	11	302	1	14	15	0	148
2008	3	14	12	248	1	8	7	1	73
2009	3	13	10	315	1	10	12	1	102
2010	3	38	17	343	1	8	38	22	93
2011	3	19	7	346	2	5	9	1	54
2012	3	8	7	232	1	5	6	0	143
2013	3	53	9	327	2	8	63	157	91
2014	3	9	7	231	1	6	9	1	111
2015	3	7	6	568	2	8	9	0	106
2016	3	9	6	368	1	8	11	1	54
2017	3	8	6	263	1	5	5	1	91
2018	3	11	10	225	1	7	6	0	137
2019	3	9	6	331	1	11	10	1	116
2020	3	6	5	211	3	9	8	0	113
2021	3	11	10	274	1	6	8	0	120
2022	3	17	13	420	1	9	14	1	80
2023	3	14	12	205	1	3	5	1	81
2024	3	8	7	263	1	6	7	0	58
2025	3	10	8	213	3	10	12	1	127
2026	3	12	5	304	1	6	10	1	67
2027	3	20	6	232	1	5	9	4	51
2028	3	22	12	382	1	7	18	1	96
2029	3	8	7	410	1	9	9	0	60
2030	3	11	8	290	1	8	12	1	97
2031	3	17	15	344	1	12	13	1	136
2032	3	7	6	265	3	5	5	0	119
2033	3	10	9	252	1	8	8	0	108
2034	3	8	6	586	1	6	8	1	97
2035	3	16	5	278	1	6	22	10	97
2036	3	10	9	305	1	6	4	0	62
2037	3	8	5	329	2	4	6	1	67
2038	3	13	11	241	2	11	13	1	68
2039	3	12	6	319	1	5	10	1	133
2040	3	11	5	387	1	5	11	1	117
2041	3	7	6	568	1	10	11	0	141
2042	3	23	15	279	2	10	14	1	92
2043	3	20	12	221	1	3	7	1	106
2044	3	12	7	232	1	10	12	1	127
2045	3	24	19	213	1	7	11	1	73
2046	4	25	0	0	0	0	5	0	103
2047	3	25	12	246	1	9	30	7	129
2048	3	10	7	206	1	7	13	1	113
2049	3	16	7	225	1	6	20	1	128
2050	3	20	5	237	1	7	28	1	126
2051	3	16	13	290	1	9	9	1	60
2052	3	25	15	369	1	9	27	2	140
2053	3	14	10	264	1	10	17	1	142
2054	3	14	12	239	2	7	8	1	85
2055	3	8	7	226	2	7	11	0	132
2056	3	10	8	250	1	14	15	1	130
2057	3	12	11	268	1	8	11	0	121
2058	3	10	6	251	1	12	16	1	140
2059	3	14	13	385	1	6	6	0	66
2060	3	13	6	200	1	6	8	1	90
2061	3	11	5	220	1	6	13	1	135
2062	3	14	8	616	2	4	10	1	118
2063	3	8	7	200	2	6	7	0	81
2064	3	21	5	447	1	7	39	1	139
2065	3	20	5	279	1	8	28	15	90
2066	3	11	10	211	1	10	10	0	138
2067	3	9	8	488	1	5	6	0	51
2068	3	14	13	508	1	6	10	0	102
2069	3	10	8	282	1	7	9	1	89
2070	3	7	5	219	1	3	2	1	113
2071	3	24	22	280	1	7	7	1	51
2072	3	28	9	249	1	15	52	45	150
2073	3	14	10	298	1	10	12	1	80
2074	3	12	10	242	1	6	9	1	77
2075	3	32	8	247	1	8	16	1	124
2076	3	16	8	234	2	5	8	1	67
2077	3	11	6	206	1	5	6	1	65
2078	3	12	9	217	1	10	14	1	102
2079	3	21	6	372	2	5	19	1	91
2080	3	6	5	292	1	8	6	0	111
2081	3	6	5	363	1	4	3	0	86
2082	3	15	5	299	1	9	15	1	99
2083	3	14	11	227	1	9	14	1	98
2084	3	8	7	574	1	9	8	0	109
2085	3	8	7	300	1	9	9	0	142
2086	3	22	20	209	1	7	7	1	83
2087	3	29	22	679	1	7	11	1	84
2088	3	15	7	222	1	11	20	1	128
2089	3	13	11	211	1	11	11	1	71
2090	3	18	17	246	1	15	17	0	149
2091	3	15	14	214	1	14	14	0	121
2092	3	9	8	257	1	6	5	0	56
2093	3	13	7	545	1	3	5	1	56
2094	3	11	10	247	1	4	5	0	87
2095	3	25	8	253	1	9	30	1	107
2096	3	11	10	217	1	8	7	0	117
2097	3	58	5	443	1	4	109	373	130
2098	3	13	8	210	2	7	9	5	51
2099	3	16	10	241	1	5	12	1	134
2100	3	33	20	406	1	6	9	1	68
2101	3	18	11	287	1	5	4	1	117
2102	3	12	9	375	1	5	5	1	66
2103	3	12	9	502	1	4	5	1	66
2104	3	25	6	360	1	7	22	10	68
2105	3	11	8	388	1	11	13	1	121
2106	3	23	5	200	1	7	20	22	51
2107	3	6	5	234	2	4	4	0	62
2108	3	18	6	256	1	5	21	1	84
2109	3	10	9	231	1	6	9	0	109
2110	3	17	8	786	1	5	20	1	120
2111	3	12	11	249	1	8	9	0	103
2112	3	14	10	459	3	9	10	1	56
2113	3	13	6	266	1	11	26	11	134
2114	3	17	10	221	1	9	13	1	83
2115	3	8	5	398	1	6	6	1	106
2116	3	13	8	381	1	9	13	1	69
2117	3	7	5	392	1	6	6	1	134
2118	3	11	8	358	1	4	4	1	65
2119	3	37	5	292	1	5	83	23	149
2120	3	10	7	292	1	6	11	1	114
2121	3	14	8	478	1	6	13	1	96
2122	3	6	5	517	1	7	10	0	123
2123	3	19	12	367	1	9	20	2	101
2124	3	23	20	309	1	10	12	1	80
2125	3	14	13	218	2	7	8	0	124
2126	3	7	5	514	3	12	14	1	141
2127	3	7	6	323	2	4	3	0	57
2128	3	9	5	259	1	4	6	1	88
2129	3	12	8	456	3	4	4	1	60
2130	3	19	6	253	1	6	16	1	81
2131	3	15	11	303	1	8	11	1	121
2132	3	12	9	345	1	6	8	1	68
2133	3	15	10	213	2	9	16	1	119
2134	3	10	6	400	1	8	14	1	131
2135	3	18	17	660	1	4	4	0	75
2136	3	10	5	204	1	6	9	1	94
2137	3	16	5	257	3	8	22	3	91
2138	3	9	6	283	1	6	8	1	100
2139	3	6	5	338	1	8	10	0	93
2140	3	10	5	398	1	5	13	1	105
2141	3	7	5	225	1	8	7	1	59
2142	3	10	9	269	1	6	5	0	136
2143	3	7	6	446	1	5	4	0	61
2144	3	16	12	223	1	7	9	1	77
2145	3	16	11	357	1	6	6	1	53
2146	3	16	13	267	1	9	14	1	127
2147	3	17	12	714	1	11	14	1	81
2148	3	14	7	207	1	8	19	1	123
2149	3	12	6	453	3	7	9	1	122
2150	3	10	6	512	4	4	4	1	66
2151	3	11	6	204	1	8	14	1	87
2152	3	9	6	243	2	10	14	1	112
2153	3	11	7	236	2	6	9	1	109
2154	3	19	8	596	1	8	11	1	81
2155	3	16	10	358	1	3	4	1	101
2156	3	12	5	447	1	5	11	1	138
2157	3	16	9	347	1	3	5	1	52
2158	3	33	11	237	1	8	19	78	111
2159	3	11	5	310	1	7	24	1	124
2160	3	6	5	238	1	9	10	0	105
2161	3	14	11	212	1	6	6	1	120
2162	3	62	16	204	1	9	37	124	81
2163	3	13	9	229	1	8	13	1	100
2164	3	10	6	258	1	10	15	1	148
2165	3	6	5	246	1	3	4	0	121
2166	3	6	5	496	2	4	7	0	57
2167	3	13	10	593	2	5	5	1	72
2168	3	14	9	492	3	5	6	1	59
2169	3	8	7	308	1	7	6	0	108
2170	3	25	21	321	2	4	5	1	63
2171	3	9	5	489	1	7	10	1	107
2172	3	25	11	428	2	8	25	1	89
2173	3	57	10	232	3	8	91	203	142
2174	3	11	8	463	2	11	14	1	84
2175	3	18	10	235	1	5	8	1	109
2176	3	15	12	263	1	10	13	1	116
2177	3	19	11	262	1	5	5	1	90
2178	3	23	10	218	3	10	19	1	85
2179	3	16	8	306	4	5	8	1	90
2180	3	10	8	204	1	9	10	1	100
2181	3	21	8	257	1	9	14	1	146
2182	3	11	6	364	2	7	10	1	81
2183	3	6	5	272	2	8	9	0	122
2184	3	12	8	217	1	9	14	1	126
2185	3	16	5	241	2	6	17	1	113
2186	3	9	7	330	1	5	5	1	61
2187	3	18	10	218	1	6	11	7	54
2188	3	11	10	419	1	8	8	0	73
2189	3	9	5	272	3	4	5	1	62
2190	3	6	5	211	1	7	8	0	143
2191	3	10	5	305	1	5	9	1	95
2192	3	9	6	263	1	4	4	1	55
2193	3	17	7	258	1	8	22	1	102
2194	3	20	12	404	1	11	16	1	108
2195	3	15	12	630	1	4	3	1	54
2196	3	13	6	459	1	11	24	1	149
2197	3	26	9	232	1	13	54	1	129
2198	3	22	5	494	1	7	29	1	121
2199	3	13	5	310	1	7	18	1	138
2200	3	12	11	215	1	5	4	0	109
2201	3	77	6	322	3	9	121	397	121
2202	3	12	7	267	1	9	19	1	148
2203	3	33	14	282	1	11	33	1	131
2204	3	18	7	211	1	9	18	1	83
2205	3	23	9	243	1	9	41	1	124
2206	3	28	12	229	2	8	14	1	79
2207	3	14	12	201	1	6	8	1	126
2208	3	15	8	204	1	5	10	1	116
2209	3	10	5	313	1	7	11	1	115
2210	3	26	12	776	2	9	25	1	93
2211	3	17	8	233	1	8	20	1	93
2212	3	26	9	410	1	5	16	1	81
2213	3	19	8	211	1	3	14	1	94
2214	3	7	6	287	1	10	10	0	98
2215	3	9	8	299	1	8	10	0	123
2216	3	13	7	452	1	7	12	1	132
2217	3	9	8	285	1	11	12	0	142
2218	3	9	8	408	1	7	9	0	134
2219	4	25	0	0	0	0	6	0	75
2220	3	11	6	379	1	8	12	1	77
2221	3	15	10	221	1	7	7	1	79
2222	3	16	10	244	1	5	7	1	87
2223	3	16	14	483	1	6	5	1	108
2224	3	15	14	282	1	7	6	0	60
2225	3	17	11	214	1	12	20	1	131
2226	3	14	5	259	1	5	14	1	102
2227	3	9	7	248	1	8	11	1	109
2228	3	17	9	380	1	3	9	1	63
2229	3	10	9	297	1	9	11	0	98
2230	3	10	5	402	2	2	2	1	90
2231	3	10	7	235	1	7	12	1	74
2232	3	12	7	274	1	5	8	1	75
2233	3	20	7	587	1	8	32	1	148
2234	3	17	9	223	1	11	26	1	136
2235	3	12	7	257	1	5	8	1	68
2236	3	19	10	267	1	8	12	1	97
2237	3	30	5	228	1	6	30	1	122
2238	3	11	5	331	1	7	12	1	68
2239	3	10	9	291	1	9	12	0	117
2240	0	1000	8	255	1	3	55	4345	55
2241	3	14	10	243	1	12	17	1	69
2242	3	30	9	271	1	7	23	41	125
2243	3	17	9	363	1	10	12	1	51
2244	3	15	7	277	1	6	19	1	113
2245	3	15	5	400	1	7	12	1	60
2246	3	18	11	322	1	9	17	1	107
2247	3	12	6	273	1	4	17	1	102
2248	3	17	15	343	1	9	8	1	56
2249	3	8	5	381	2	5	7	1	108
2250	3	17	7	394	1	7	10	1	90
2251	3	10	6	211	1	10	12	1	116
2252	3	6	5	342	1	7	8	0	79
2253	3	25	14	224	1	6	14	1	61
2254	3	13	12	204	1	8	7	0	148
2255	3	25	11	396	1	10	36	3	101
2256	3	20	5	478	1	5	26	1	106
2257	3	17	12	267	1	8	9	1	95
2258	3	15	10	262	1	12	16	1	113
2259	3	14	8	389	2	6	9	1	66
2260	3	8	6	246	1	6	6	1	71
2261	3	16	7	234	1	7	17	1	137
2262	3	10	8	286	1	8	10	1	138
2263	3	17	7	286	1	8	20	1	145
2264	3	21	12	221	1	10	18	1	139
2265	3	8	6	230	1	5	5	1	63
2266	3	24	7	442	1	5	13	15	142
2267	3	19	13	375	1	11	16	1	79
2268	3	12	8	417	3	6	11	0	112
2269	3	15	5	375	1	7	20	1	115
2270	3	7	5	225	1	6	7	1	106
2271	3	21	17	202	1	14	23	1	146
2272	3	12	9	221	1	6	8	1	67
2273	3	22	16	279	5	6	10	1	60
2274	3	18	11	238	1	8	10	1	132
2275	3	11	8	211	1	5	5	1	133
2276	3	12	6	515	1	6	10	1	91
2277	3	16	10	402	1	4	9	1	77
2278	3	20	11	294	2	8	13	1	64
2279	3	25	12	239	1	5	9	1	81
2280	3	13	7	333	1	5	11	1	148
2281	3	10	5	500	1	5	8	1	87
2282	3	9	5	367	1	10	9	1	131
2283	3	34	11	341	1	5	18	3	92
2284	3	6	5	254	1	5	5	0	57
2285	3	13	9	331	1	6	9	1	81
2286	3	22	7	442	1	4	10	1	56
2287	3	14	11	260	1	8	9	1	144
2288	3	14	6	201	1	5	9	1	64
2289	3	15	8	275	1	9	22	1	128
2290	3	8	6	204	2	5	5	1	80
2291	3	40	5	333	1	6	63	61	128
2292	3	11	5	568	3	11	17	1	115
2293	3	31	18	234	1	8	38	1	137
2294	3	16	8	230	1	6	15	1	78
2295	3	19	6	310	1	6	18	1	144
2296	3	14	13	315	1	6	6	0	57
2297	3	13	6	332	1	7	13	1	68
2298	3	13	9	476	1	7	8	1	52
2299	3	21	18	847	1	5	5	1	77
2300	3	11	10	390	1	14	16	0	143
2301	3	9	5	354	1	7	9	1	91
2302	3	13	5	290	1	5	10	1	126
2303	3	16	12	355	1	7	8	1	73
2304	3	20	9	215	1	8	26	10	145
2305	3	18	7	276	1	8	14	1	80
2306	3	10	8	520	1	6	7	1	58
2307	3	25	12	202	1	6	24	3	73
2308	3	10	9	268	1	5	5	0	135
2309	3	18	11	269	1	8	18	1	80
