final_state	final_gen	BL_start	start_pop_tot	start_pond_pop	colonies_at_BL_start	colonies_at_end	BL_peak	total_ponds
2502	3	19	14	390	1	6	10	1	118
2503	3	12	6	212	1	8	18	1	144
2504	3	17	13	217	2	6	10	1	150
2505	3	44	6	323	1	6	44	32	72
2506	3	14	6	213	1	10	18	1	105
2507	3	13	5	363	1	10	20	1	94
2508	3	7	5	382	1	5	6	1	142
2509	3	19	18	373	1	11	13	0	148
2510	3	18	5	366	1	8	41	1	150
2511	4	25	0	0	0	0	6	0	68
2512	3	13	11	206	2	5	6	0	65
2513	3	22	9	256	2	7	32	6	123
2514	3	7	6	569	1	8	9	0	107
2515	3	10	7	559	1	6	8	1	94
2516	3	77	15	433	1	11	71	110	73
2517	3	7	5	435	1	7	7	1	90
2518	3	17	8	536	1	9	21	1	109
2519	3	8	5	402	1	4	9	1	77
2520	3	6	5	365	1	5	4	0	56
2521	3	14	5	520	1	4	9	1	77
2522	3	8	5	231	1	6	11	1	150
2523	3	11	5	405	1	6	7	1	65
2524	3	11	8	323	1	11	16	1	138
2525	3	11	10	272	1	12	13	0	150
2526	3	10	9	229	1	8	8	0	105
2527	3	9	6	362	1	6	9	1	58
2528	3	8	6	303	1	7	9	1	135
2529	3	11	9	529	1	4	4	1	58
2530	3	15	14	703	1	7	7	0	72
2531	3	28	14	209	1	8	18	1	108
2532	3	26	8	243	1	7	18	21	63
2533	3	20	11	259	2	10	23	1	147
2534	3	13	6	325	1	6	13	1	113
2535	3	9	8	936	2	4	4	0	59
2536	3	33	6	269	2	5	28	5	108
2537	3	20	16	294	2	10	13	1	90
2538	3	26	13	447	1	5	6	1	121
2539	3	37	6	434	2	9	80	49	128
2540	3	14	9	239	1	9	10	1	104
2541	3	7	6	236	1	5	5	0	137
2542	3	9	6	228	1	9	10	1	121
2543	3	41	7	226	1	7	68	166	107
2544	3	30	7	317	3	5	10	22	90
2545	3	10	9	261	1	8	8	0	102
2546	3	8	6	207	1	5	4	1	73
2547	3	9	7	363	1	6	7	1	137
2548	3	7	6	340	1	7	7	0	62
2549	3	17	9	813	1	6	10	1	74
2550	3	10	9	294	1	9	7	0	77
2551	3	63	6	419	1	4	77	228	98
2552	3	13	5	224	1	7	25	1	128
2553	3	27	9	241	1	7	16	1	60
2554	3	32	9	201	1	10	70	1	145
2555	3	145	10	312	1	6	112	567	113
2556	3	7	6	300	1	3	3	0	51
2557	3	30	7	293	1	6	51	21	108
2558	3	32	17	282	1	5	8	1	51
2559	3	11	5	215	1	4	9	1	106
2560	3	8	5	295	1	6	7	1	142
2561	3	14	11	478	1	6	7	1	98
2562	3	7	6	427	1	5	5	0	114
2563	3	10	7	213	1	11	11	1	125
2564	3	21	20	224	1	11	11	0	120
2565	3	9	8	309	1	5	5	0	95
2566	3	29	14	241	1	9	32	1	112
2567	3	12	9	1319	1	11	12	1	111
2568	3	7	5	208	1	5	6	1	58
2569	3	35	11	431	1	10	37	1	76
2570	3	39	14	208	1	4	26	24	61
2571	3	7	6	283	1	5	4	0	60
2572	3	17	6	257	1	8	18	1	110
2573	3	14	9	246	1	9	18	1	119
2574	3	13	9	326	1	4	4	1	50
2575	3	23	9	233	3	3	13	4	91
2576	3	7	5	403	1	5	5	1	61
2577	3	13	12	258	1	7	8	0	70
2578	3	17	7	235	1	5	10	1	64
2579	3	6	5	321	1	7	8	0	136
2580	3	10	6	417	2	5	5	1	66
2581	3	11	8	302	2	5	7	1	58
2582	3	48	5	268	1	4	90	65	130
2583	3	10	9	209	1	6	6	0	125
2584	3	9	6	293	1	4	6	1	106
2585	3	19	5	306	1	8	21	4	129
2586	3	13	8	489	1	9	13	1	140
2587	3	12	7	210	2	7	10	1	139
2588	3	20	7	333	1	7	22	1	144
2589	3	394	8	306	1	3	52	1548	52
2590	3	18	8	413	1	8	21	1	81
2591	3	11	6	256	3	7	10	1	63
2592	3	20	13	203	1	9	13	1	73
2593	3	25	9	315	1	8	39	1	90
2594	3	9	6	343	2	13	15	0	145
2595	3	10	8	209	1	5	4	1	82
2596	3	9	8	530	1	4	4	0	76
2597	3	8	7	398	1	4	4	0	58
2598	3	20	17	203	1	8	12	1	127
2599	3	11	10	233	1	11	9	0	141
2600	3	15	12	255	1	13	17	1	148
2601	3	10	7	215	1	8	11	1	84
2602	3	13	11	217	1	10	15	1	136
2603	3	9	6	288	1	10	14	1	148
2604	3	15	9	220	1	7	14	1	125
2605	3	14	11	252	1	7	10	1	70
2606	3	9	8	211	2	8	9	0	118
2607	3	13	12	803	1	6	6	0	79
2608	3	33	12	217	1	5	20	26	96
2609	3	31	11	631	1	6	10	1	54
2610	3	25	12	303	1	7	17	1	70
2611	3	7	5	214	2	6	8	1	115
2612	3	17	11	375	1	13	22	1	125
2613	3	69	10	254	3	6	53	236	72
2614	3	6	5	241	1	6	7	0	91
2615	3	14	8	241	1	8	18	1	112
2616	3	13	8	219	1	9	16	1	145
2617	3	18	16	276	1	7	8	1	72
2618	3	10	8	352	1	5	6	1	90
2619	3	12	11	226	1	11	10	0	136
2620	3	32	6	327	2	3	34	26	105
2621	3	17	10	428	2	4	7	1	139
2622	3	11	10	204	1	5	4	0	84
2623	3	15	6	457	3	4	10	1	132
2624	3	16	11	201	1	4	7	1	59
2625	3	19	5	215	1	4	15	2	82
2626	3	11	5	448	2	12	28	1	150
2627	3	7	6	330	1	8	7	0	73
2628	3	14	13	221	1	7	8	0	94
2629	3	12	7	455	1	5	12	1	101
2630	3	11	5	307	1	9	19	1	122
2631	3	21	15	256	1	9	11	1	100
2632	3	8	5	245	1	6	8	1	120
2633	3	13	6	219	1	7	17	1	111
2634	3	11	9	361	2	6	9	1	114
2635	3	14	6	317	1	6	14	1	78
2636	3	10	8	418	1	10	10	1	105
2637	3	12	10	202	2	5	6	0	51
2638	3	7	6	211	1	6	6	0	136
2639	3	11	10	305	1	3	3	0	54
2640	3	12	9	345	2	6	6	1	69
2641	3	12	8	317	1	4	4	1	146
2642	3	23	19	221	1	8	6	1	56
2643	3	22	12	281	1	11	19	1	132
2644	3	10	8	225	2	8	8	0	107
2645	3	14	9	336	1	6	8	1	56
2646	3	12	8	237	2	5	5	1	68
2647	3	17	11	260	2	8	8	1	50
2648	3	14	10	269	1	13	17	1	137
2649	3	11	10	250	1	6	5	0	63
2650	3	9	8	627	1	4	4	0	52
2651	3	10	9	350	1	5	7	0	67
2652	3	14	10	334	3	9	11	1	108
2653	3	16	10	213	1	13	21	1	126
2654	3	10	8	819	1	5	5	1	130
2655	3	9	7	207	1	6	5	1	110
2656	3	18	11	422	3	9	15	1	85
2657	3	27	7	261	1	3	6	1	50
2658	3	15	8	238	1	8	19	1	103
2659	3	14	11	572	2	8	11	1	126
2660	3	11	7	395	1	7	9	1	55
2661	3	19	11	329	2	8	13	1	85
2662	3	8	7	318	1	6	7	0	84
2663	3	10	9	238	1	9	14	0	144
2664	3	8	7	399	1	6	5	0	65
2665	3	9	8	630	1	4	5	0	52
2666	3	18	11	240	1	7	12	1	104
2667	3	6	5	337	1	7	8	0	124
2668	3	10	5	355	1	11	15	1	103
2669	3	6	5	279	1	4	3	0	110
2670	3	14	10	229	1	8	11	1	82
2671	3	7	6	340	2	12	13	0	129
2672	3	11	10	236	1	5	7	0	144
2673	3	11	10	330	1	5	6	0	51
2674	3	13	9	837	3	7	7	1	60
2675	3	36	9	219	1	6	36	60	143
2676	3	6	5	282	1	4	3	0	149
2677	3	13	9	228	2	5	12	1	102
2678	3	13	8	230	1	11	13	1	95
2679	3	26	14	284	1	10	14	1	73
2680	3	45	23	263	1	4	8	16	56
2681	3	8	6	500	1	8	10	1	111
2682	3	11	8	338	2	10	12	1	126
2683	3	21	10	251	4	7	15	1	78
2684	3	29	21	260	1	14	31	1	129
2685	3	17	8	366	1	6	10	1	58
2686	3	10	9	272	2	5	6	0	97
2687	3	13	5	434	2	6	15	3	74
2688	3	7	6	351	1	10	7	0	150
2689	3	32	13	203	1	6	23	32	91
2690	3	12	6	607	1	13	30	1	149
2691	3	13	9	248	1	10	14	1	104
2692	3	23	18	318	1	5	9	1	91
2693	3	11	10	641	1	7	8	0	114
2694	3	28	17	205	1	6	29	1	131
2695	3	15	10	269	1	7	13	1	118
2696	3	18	6	297	3	7	16	1	78
2697	3	7	6	258	1	4	3	0	51
2698	3	9	5	215	1	6	9	1	77
2699	3	10	7	259	1	7	7	1	103
2700	3	11	9	261	2	7	9	1	116
2701	3	15	6	219	2	6	11	1	129
2702	3	12	5	209	2	10	20	1	130
2703	3	14	6	286	4	8	16	1	90
2704	3	10	8	216	3	10	12	1	71
2705	3	8	5	217	1	7	11	1	70
2706	3	8	6	490	2	11	12	1	121
2707	3	6	5	416	2	4	4	0	66
2708	3	11	9	285	2	5	5	1	63
2709	3	18	6	464	2	5	15	1	96
2710	3	9	5	479	1	6	10	1	136
2711	3	10	9	245	1	8	6	0	88
2712	3	33	11	270	1	10	37	1	125
2713	3	7	6	210	1	7	8	0	119
2714	3	13	7	302	1	9	15	1	106
2715	3	10	8	212	1	8	10	1	78
2716	3	49	17	296	1	4	11	33	73
2717	3	13	11	270	1	8	8	1	76
2718	3	14	12	232	1	5	6	1	87
2719	3	12	5	283	1	8	17	1	95
2720	3	29	10	254	1	9	26	1	140
2721	3	17	8	246	1	4	8	1	83
2722	3	8	5	260	3	7	11	1	100
2723	3	16	14	247	4	5	5	0	56
2724	3	10	7	344	1	5	6	1	136
2725	3	9	8	258	1	6	8	0	123
2726	3	23	16	306	2	15	34	1	147
2727	3	15	8	223	1	9	17	1	120
2728	3	21	11	246	2	8	26	1	103
2729	3	12	8	236	3	8	14	1	84
2730	3	8	6	217	1	6	10	1	109
2731	3	13	12	229	1	9	11	0	70
2732	3	31	10	467	1	6	8	18	53
2733	3	13	8	204	2	5	7	1	111
2734	3	29	8	281	1	7	22	16	60
2735	3	21	16	248	1	5	9	1	81
2736	3	14	10	313	1	8	13	1	148
2737	3	18	5	412	1	9	17	1	71
2738	3	6	5	226	1	3	4	0	52
2739	3	24	15	252	1	5	7	1	71
2740	3	9	6	357	2	4	6	1	57
2741	3	13	10	502	1	5	5	1	62
2742	3	18	9	361	1	7	17	1	125
2743	3	7	5	359	4	4	4	1	94
2744	3	15	14	212	1	6	5	0	114
2745	3	11	10	205	1	10	15	0	143
2746	3	10	8	237	2	11	11	1	116
2747	3	9	8	263	1	12	15	0	107
2748	3	37	15	429	1	6	59	1	112
2749	3	9	5	308	1	6	9	1	88
2750	3	15	14	365	2	3	3	0	68
2751	3	11	7	421	2	3	5	1	129
2752	3	12	5	307	1	3	7	1	66
2753	3	8	7	501	1	5	5	0	56
2754	4	25	0	0	0	0	6	0	147
2755	3	6	5	392	2	4	5	0	72
2756	3	20	10	361	2	5	6	2	56
2757	3	19	7	204	1	9	33	1	138
2758	3	21	7	491	1	7	27	1	111
2759	3	20	8	308	2	7	18	29	80
2760	3	10	9	217	1	9	10	0	98
2761	3	16	8	778	1	5	10	1	91
2762	3	8	5	237	1	10	14	1	146
2763	3	17	6	484	1	6	17	1	105
2764	3	31	8	336	3	7	56	34	150
2765	3	8	7	237	1	6	5	0	122
2766	3	21	14	412	2	12	20	1	92
2767	3	23	5	203	1	11	32	1	150
2768	3	10	8	489	1	7	7	1	98
2769	3	13	12	208	1	6	6	0	57
2770	3	41	14	289	1	8	38	37	73
2771	3	8	5	244	1	7	9	1	62
2772	3	7	6	229	2	13	14	0	141
2773	3	14	11	234	1	7	10	1	59
2774	3	18	6	338	1	9	21	8	128
2775	3	13	8	326	1	12	21	1	134
2776	3	8	7	446	1	5	7	0	121
2777	3	18	13	322	4	4	4	1	54
2778	3	11	8	231	1	10	12	1	135
2779	3	11	8	328	3	10	12	0	115
2780	3	12	10	261	1	8	9	1	140
2781	3	10	6	249	1	8	9	1	126
2782	3	8	5	381	2	8	9	1	101
2783	3	55	5	285	1	6	59	59	86
2784	3	10	7	246	2	5	9	1	136
2785	3	53	8	397	2	6	55	177	76
2786	3	12	9	242	1	7	14	1	108
2787	3	14	13	979	1	7	8	0	113
2788	3	11	9	220	1	12	14	1	146
2789	3	13	10	270	1	9	12	1	99
2790	3	19	10	260	1	10	14	1	143
2791	3	30	13	231	1	9	26	1	131
2792	3	16	7	408	2	6	11	12	88
2793	3	6	5	374	1	5	5	0	72
2794	3	18	10	323	1	9	15	1	92
2795	3	10	7	239	3	8	10	1	106
2796	3	9	6	533	1	8	8	1	61
2797	0	1000	10	232	2	3	51	4322	51
2798	3	11	6	373	6	6	7	1	112
2799	3	8	5	202	1	4	6	1	143
2800	3	23	7	426	2	6	13	1	118
2801	3	11	7	225	2	9	15	1	109
2802	3	8	5	277	1	6	9	1	86
2803	3	32	6	290	1	11	50	85	101
2804	3	7	5	381	1	9	13	1	135
2805	3	28	9	264	1	8	35	33	148
2806	3	9	5	507	1	11	19	1	110
2807	3	12	6	242	1	9	16	1	118
2808	3	18	8	346	5	12	31	1	143
2809	3	12	6	226	2	7	16	1	128
2810	3	22	14	284	1	11	21	1	114
2811	3	26	11	269	2	11	30	1	137
2812	3	10	8	222	1	6	8	1	118
2813	3	6	5	307	1	12	14	0	140
2814	3	61	18	434	1	5	43	71	58
2815	3	9	7	305	1	6	7	1	97
2816	3	9	6	252	1	6	8	1	98
2817	3	12	7	213	1	9	17	1	134
2818	3	9	8	419	1	12	11	0	123
2819	3	6	5	284	1	8	8	0	110
2820	3	15	11	233	1	7	8	1	97
2821	3	49	5	468	1	10	99	150	136
2822	3	15	10	654	2	4	7	1	65
2823	3	9	7	304	1	7	10	1	150
2824	3	7	6	492	3	7	10	0	94
2825	3	14	9	219	1	7	10	1	56
2826	3	11	9	371	1	10	9	1	81
2827	3	9	6	201	1	6	9	1	87
2828	3	7	6	298	1	5	5	0	57
2829	3	8	5	333	1	4	6	1	51
2830	4	25	0	0	0	0	3	0	134
2831	3	9	8	494	1	11	11	0	116
2832	3	17	13	460	1	5	7	1	120
2833	3	33	22	276	1	10	28	1	87
2834	3	38	20	222	1	10	47	6	110
2835	3	22	9	308	1	7	18	1	71
2836	3	18	8	249	1	10	20	1	135
2837	3	15	5	319	1	4	6	1	50
2838	3	8	5	467	2	5	7	1	64
2839	3	15	10	338	1	6	10	1	115
2840	3	15	7	243	1	5	7	1	112
2841	3	18	14	236	3	7	11	1	96
2842	3	73	14	260	2	9	127	80	131
2843	3	9	6	280	1	8	15	1	122
2844	3	30	11	443	1	9	29	6	75
2845	3	10	8	253	1	5	5	1	94
2846	3	11	6	615	1	4	6	1	62
2847	3	26	7	554	1	4	12	34	65
2848	3	15	5	371	2	7	16	1	88
2849	3	40	13	243	1	13	69	88	112
2850	3	34	9	333	1	9	17	43	56
2851	3	8	7	423	1	11	14	0	137
2852	3	38	11	471	3	10	55	20	136
2853	3	17	5	222	2	4	34	4	149
2854	3	9	8	206	1	12	11	0	99
2855	3	24	15	217	2	10	21	8	146
2856	3	22	10	306	2	6	29	1	93
2857	3	22	17	202	2	8	11	1	72
2858	3	8	5	234	1	9	11	1	97
2859	3	14	6	221	2	9	17	1	146
2860	3	10	5	376	1	7	10	1	128
2861	3	62	14	582	2	5	49	96	53
2862	3	13	9	355	3	6	11	1	108
2863	3	19	5	412	1	10	31	1	127
2864	3	62	5	329	1	10	125	237	125
2865	3	17	7	273	2	8	19	2	94
2866	3	14	10	235	1	5	6	1	98
2867	3	33	9	320	1	7	50	12	140
2868	3	38	8	294	1	13	45	18	117
2869	3	21	6	572	4	6	17	5	116
2870	3	24	11	364	1	8	16	12	60
2871	3	6	5	218	1	8	9	0	140
2872	3	10	5	362	1	8	11	1	51
2873	3	6	5	289	1	18	20	0	138
2874	3	16	5	264	2	6	24	1	128
2875	3	29	8	374	1	9	41	2	113
2876	3	6	5	309	1	7	6	0	95
2877	3	38	5	278	1	5	28	44	72
2878	3	25	13	277	1	7	29	1	122
2879	3	28	5	223	1	5	50	1	139
2880	3	13	6	206	2	9	18	1	116
2881	3	32	11	236	1	7	51	1	138
2882	3	6	5	298	1	4	5	0	118
2883	3	11	8	253	1	6	8	1	127
2884	3	25	16	585	1	6	20	1	107
2885	3	16	15	377	1	6	5	0	54
2886	3	8	7	293	1	4	4	0	101
2887	3	23	15	201	1	6	10	1	106
2888	3	6	5	229	1	5	5	0	90
2889	3	34	5	225	1	8	94	39	146
2890	3	8	6	237	2	4	6	1	89
2891	3	11	8	254	1	10	15	1	119
2892	3	27	5	312	1	6	36	11	99
2893	3	22	17	236	1	10	22	1	146
2894	3	13	6	261	1	6	16	1	150
2895	3	12	6	204	1	5	5	1	102
2896	3	8	7	274	1	5	6	0	117
2897	3	9	5	433	1	12	14	1	88
2898	3	18	10	366	2	9	21	1	82
2899	3	9	6	349	1	4	8	1	95
2900	3	11	5	205	1	6	13	1	112
2901	3	10	8	235	1	6	7	1	63
2902	3	9	6	303	1	10	11	1	104
2903	3	28	11	243	1	9	46	14	135
2904	3	13	12	207	2	8	8	0	81
2905	3	8	7	372	1	6	5	0	74
2906	3	9	5	253	2	5	8	1	70
2907	3	25	15	219	1	5	8	1	69
2908	3	60	8	450	1	4	44	280	71
2909	3	23	13	376	1	15	38	1	128
2910	3	31	5	344	1	6	48	17	109
2911	3	84	7	202	1	9	149	368	149
2912	3	11	9	209	1	6	7	1	96
2913	3	8	7	433	1	8	10	0	109
2914	3	11	9	217	1	9	13	1	120
2915	4	25	0	0	0	0	5	0	57
2916	3	16	15	231	1	8	8	0	112
2917	3	8	5	540	1	5	9	1	130
2918	3	10	9	252	1	7	7	0	75
2919	3	10	8	699	1	5	4	1	58
2920	3	11	10	326	1	2	2	0	53
2921	3	18	16	224	1	6	10	1	93
2922	3	12	11	282	1	7	8	0	129
2923	3	7	6	459	1	7	9	0	121
2924	3	28	12	303	1	8	17	1	62
2925	3	15	6	440	2	5	8	1	66
2926	3	24	15	241	2	4	7	1	57
2927	3	12	10	255	1	8	8	1	135
2928	3	14	12	227	2	3	4	0	95
2929	3	11	8	262	1	8	12	1	98
2930	3	28	10	202	2	5	10	1	82
2931	3	37	10	668	1	6	46	1	121
2932	3	28	6	266	1	7	45	1	115
2933	3	9	7	236	1	9	10	1	143
2934	3	14	8	355	1	8	10	1	102
2935	3	28	11	273	1	7	36	11	136
2936	3	10	8	527	1	4	3	1	101
2937	3	12	10	895	1	4	4	1	68
2938	3	10	9	247	1	9	11	0	128
2939	3	24	8	322	1	7	33	26	130
2940	3	17	10	294	1	5	5	1	141
2941	3	17	14	327	2	11	11	1	89
2942	3	10	6	303	1	6	11	1	96
2943	3	14	7	226	1	6	10	1	84
2944	3	11	5	498	1	5	11	1	106
2945	3	9	5	345	1	4	5	1	116
2946	3	51	14	307	1	5	64	114	102
2947	3	9	8	401	1	7	7	0	95
2948	3	7	6	238	1	8	8	0	135
2949	3	11	9	228	1	5	7	1	56
2950	3	42	7	202	1	13	105	24	149
2951	3	8	6	533	1	9	10	1	150
2952	3	6	5	361	1	6	7	0	86
2953	3	14	6	251	1	7	11	1	81
2954	3	42	11	221	1	8	76	18	134
2955	3	23	16	534	1	14	29	1	126
2956	3	25	11	244	1	10	45	18	145
2957	3	29	15	334	1	8	29	1	142
2958	3	33	17	400	1	6	16	1	87
2959	3	16	6	240	1	10	32	1	122
2960	3	31	20	228	1	7	9	1	73
2961	3	15	12	224	3	7	9	1	92
2962	3	8	5	343	2	6	9	1	120
2963	3	18	14	468	1	7	9	1	67
2964	1	16	0	0	0	0	0	0	52
2965	3	11	5	467	1	8	16	1	125
2966	3	20	5	436	1	6	21	1	74
2967	3	15	13	529	1	9	13	1	65
2968	3	7	6	235	1	10	11	0	139
2969	3	11	6	200	1	6	8	1	58
2970	3	11	8	216	1	4	5	1	93
2971	3	6	5	329	1	5	5	0	93
2972	3	7	6	261	1	7	7	0	73
2973	3	9	6	223	1	5	4	1	64
2974	1	20	0	0	0	0	0	0	141
2975	3	15	14	227	1	7	7	0	85
2976	3	21	10	444	1	8	21	1	111
2977	3	10	8	240	1	8	11	1	84
2978	3	13	5	231	2	11	22	1	124
2979	3	10	6	265	2	5	8	1	98
2980	3	16	11	208	2	9	13	1	87
2981	3	9	8	244	1	9	10	0	130
2982	3	21	5	482	1	6	33	1	96
2983	3	15	14	326	1	11	13	0	141
2984	3	11	5	299	1	7	9	1	65
2985	3	19	5	225	1	8	19	4	119
2986	3	467	6	506	2	4	86	1537	86
2987	3	7	6	275	4	6	6	0	143
2988	3	9	7	220	1	9	10	1	143
2989	3	19	7	660	1	3	5	1	70
2990	3	8	6	301	2	3	4	1	60
2991	3	52	5	212	2	6	79	41	106
2992	3	35	5	391	2	8	95	58	144
2993	3	8	6	211	1	7	7	1	97
2994	3	14	13	230	1	6	8	0	50
2995	3	12	8	251	1	3	4	1	138
2996	3	12	9	207	1	9	11	1	120
2997	3	20	14	220	1	9	14	1	121
2998	3	9	6	234	2	5	7	1	51
2999	3	9	7	280	1	6	6	1	130
3000	3	7	6	297	1	6	5	0	87
3001	3	7	5	339	1	4	4	1	138
3002	3	15	13	330	1	9	15	1	112
3003	3	31	8	218	1	4	9	112	60
3004	3	7	5	418	1	4	4	1	73
3005	3	17	7	227	2	8	17	1	91
3006	3	9	7	233	1	7	8	1	90
3007	3	17	6	386	2	13	35	1	101
3008	3	15	10	333	1	8	12	1	63
3009	3	9	7	248	1	8	7	1	115
3010	3	10	9	506	1	9	10	0	125
3011	3	18	5	263	1	4	19	1	56
3012	3	13	10	241	1	7	10	1	118
3013	3	8	5	234	2	8	12	1	145
3014	3	23	5	331	1	4	26	1	96
3015	3	22	8	213	2	12	34	1	143
3016	3	19	18	809	1	4	3	0	68
3017	3	17	10	477	1	6	7	1	61
3018	3	12	10	417	1	6	7	1	74
3019	3	38	8	219	1	6	41	2	116
3020	3	22	20	237	1	4	4	1	77
3021	3	13	10	334	2	10	13	1	90
3022	3	9	7	227	1	9	9	1	107
3023	3	21	5	310	2	7	19	1	78
3024	3	18	14	246	1	10	11	1	103
3025	3	9	7	244	1	10	10	1	147
3026	3	87	5	269	1	7	86	349	86
3027	3	6	5	242	2	8	10	0	109
3028	3	13	10	241	1	8	8	1	142
3029	3	16	14	219	1	8	9	1	149
3030	3	14	8	215	1	10	22	1	132
3031	3	6	5	248	1	6	6	0	65
3032	3	9	7	306	1	6	8	1	67
3033	3	16	13	282	1	5	5	1	70
3034	3	16	13	291	1	7	10	1	88
3035	3	10	7	299	1	8	13	1	106
3036	3	14	12	327	1	7	6	1	97
3037	3	12	7	904	1	7	13	1	137
3038	3	7	6	217	2	6	11	0	86
3039	3	9	8	413	1	5	5	0	130
3040	3	31	15	284	1	9	25	1	79
3041	3	13	12	246	6	9	8	0	55
3042	3	9	5	240	1	8	12	1	143
3043	3	13	5	551	1	5	6	1	80
3044	3	14	6	405	3	3	4	1	57
3045	3	14	7	213	1	6	8	1	73
3046	3	18	15	275	1	18	23	1	148
3047	3	9	5	272	1	6	7	1	130
3048	3	13	8	269	3	11	19	1	131
3049	3	17	7	240	1	4	10	1	63
3050	3	7	5	220	1	9	9	1	111
3051	3	17	9	397	1	9	12	1	73
3052	3	9	7	232	1	4	5	1	85
3053	3	13	6	315	1	9	13	1	68
3054	3	20	9	262	2	6	11	1	51
3055	3	17	9	279	1	5	9	1	132
3056	3	19	13	428	1	9	11	1	80
3057	3	10	5	239	1	4	6	1	75
3058	3	9	5	395	1	10	13	1	124
3059	3	22	11	318	2	6	22	12	84
3060	3	21	12	217	1	9	15	2	102
3061	3	18	11	353	2	8	22	1	133
3062	3	15	12	262	1	10	12	1	110
3063	3	22	13	326	1	10	18	1	74
3064	3	10	6	488	1	3	6	1	83
3065	3	9	6	376	1	7	12	1	138
3066	3	15	7	267	2	7	17	1	97
3067	3	19	7	283	1	6	11	3	82
3068	3	40	7	206	3	5	46	281	92
3069	3	13	7	243	2	11	17	1	112
3070	3	9	7	201	1	7	7	1	144
3071	3	10	9	233	1	8	9	0	132
3072	3	18	16	299	1	11	15	1	129
3073	3	6	5	490	1	8	8	0	92
3074	3	11	6	211	2	3	4	1	75
3075	3	6	5	337	1	5	7	0	134
3076	3	12	6	263	1	6	11	1	102
3077	3	42	11	207	1	9	84	135	137
3078	3	17	6	387	1	7	27	29	142
3079	4	25	0	0	0	0	5	0	53
3080	3	8	6	232	1	9	13	1	140
3081	3	10	8	222	1	5	7	1	61
3082	3	70	13	279	1	11	83	156	83
3083	3	13	12	319	2	10	10	0	104
3084	3	20	9	217	2	6	30	1	135
3085	3	8	6	463	2	8	14	1	129
3086	3	11	8	510	1	5	8	1	71
3087	3	16	6	308	2	6	25	1	148
3088	3	16	9	297	1	10	19	1	141
3089	3	19	6	514	1	5	34	1	113
3090	3	10	9	270	1	6	5	0	94
3091	3	12	10	267	2	6	9	1	111
3092	3	10	9	299	1	5	5	0	61
3093	3	17	6	208	1	5	18	1	105
3094	3	7	5	469	2	7	9	0	137
3095	3	8	5	367	1	10	14	1	143
3096	3	6	5	246	1	10	9	0	129
3097	3	27	8	303	1	6	32	10	87
3098	3	11	10	232	1	8	6	0	150
3099	3	14	11	551	1	11	13	1	91
3100	3	17	8	546	1	5	8	1	62
3101	3	15	12	295	1	9	13	1	105
3102	3	13	11	227	2	5	10	1	94
3103	3	23	11	283	2	7	15	1	64
3104	3	22	9	327	1	12	39	1	138
3105	3	9	8	203	2	8	8	0	63
3106	3	13	9	247	1	4	8	1	107
3107	3	17	12	495	1	8	10	1	92
3108	3	40	10	336	3	12	75	91	123
3109	3	23	17	226	1	6	9	1	73
3110	3	17	12	228	1	11	19	1	146
3111	3	16	5	250	1	8	16	11	78
3112	3	16	10	275	1	5	7	1	53
3113	3	32	8	331	1	9	43	33	82
3114	3	7	5	233	1	7	10	1	114
3115	3	13	12	202	1	9	10	0	141
3116	3	23	15	266	1	7	15	1	109
3117	3	15	12	204	1	6	9	1	68
3118	3	6	5	322	1	4	4	0	53
3119	3	10	6	204	1	6	6	1	111
3120	3	12	11	594	1	8	8	0	88
3121	3	12	6	226	1	7	17	1	105
3122	3	13	9	316	1	5	6	1	56
3123	3	40	18	401	1	9	14	1	79
3124	3	7	6	221	1	7	7	0	122
3125	3	36	8	302	1	9	40	29	78
3126	3	26	25	226	1	5	4	0	50
3127	3	15	5	209	1	6	13	1	118
3128	3	14	8	252	1	6	9	1	88
3129	3	20	17	358	1	10	13	1	73
3130	3	10	6	257	2	9	18	1	132
3131	3	17	5	423	2	8	15	1	143
3132	3	27	20	517	1	8	10	1	58
3133	3	32	8	225	1	9	35	9	90
3134	3	19	18	588	1	6	8	0	71
3135	3	8	7	245	1	4	3	0	82
3136	3	10	9	770	1	6	6	0	51
3137	3	26	7	359	1	9	42	1	138
3138	3	7	5	247	1	5	6	1	63
3139	3	10	6	425	1	5	9	1	67
3140	3	6	5	236	2	8	8	0	62
3141	3	32	12	229	2	8	21	1	119
3142	3	14	9	744	1	6	8	1	69
3143	3	20	8	253	1	7	23	2	121
3144	3	8	7	221	1	6	6	0	78
3145	3	13	9	302	1	5	7	1	71
3146	3	19	11	372	1	8	14	1	97
3147	3	10	9	247	1	7	8	0	138
3148	3	30	6	260	1	7	43	15	84
3149	3	8	5	225	1	7	14	1	145
3150	3	12	11	228	2	4	4	0	85
3151	3	15	6	325	1	5	13	1	112
3152	3	31	8	204	1	5	11	1	81
3153	3	11	5	204	1	9	18	1	121
3154	3	15	7	686	1	11	22	1	145
3155	3	13	7	830	1	6	10	1	89
3156	3	10	7	365	2	6	5	1	105
3157	3	13	5	258	2	6	21	1	108
3158	3	10	5	372	1	6	16	1	149
3159	3	28	10	510	2	4	7	1	90
3160	3	18	14	222	1	9	13	1	106
3161	3	17	14	263	2	13	14	1	120
3162	3	12	8	208	2	5	6	1	81
3163	3	10	7	231	1	6	6	1	70
3164	3	6	5	205	1	9	10	0	74
